"Feed URL","Episode ID",Visible?,"Marked as played on","Manually set","Is New?","Last played on","Playback position","Play count","Has been played?"
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/features/sense-of-place/sense-of-place-intan-paramaditha/11678374",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/features/sense-of-place/sense-of-place:-alice-bishop,-christmas-hills,-victoria/11485520",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/features/sense-of-place/sense-of-place:-christos-tsiolkas,-europe/11531410",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/features/sense-of-place/sop-anna-krien-brisbane/11571586",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/gender-and-chocolate/11527566",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/hobart-short-stay-accomoodation/11705176",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/housing-the-future/11439208",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/how-the-bolex-camera-revolutionised-cinema/11678380",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/hypersexuality-in-urban-spaces/11657188",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-espaces-dabraxas/11718202",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-fushimi-inari-temple,-kyoto/11678412",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-giorgetto-giugiaro/11789770",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-paisley-pattern/11760900",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-bavinger-house/11615782",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-butterfly-chair/11594146",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-carousel/11547700",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-choker/11439216",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-heidi-weber-museum,-zurich/11527318",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-ladder-back-chair/11699760",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-lehel-market/11631880",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-rotary-clothes-hoist/11485582",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-sinclair-c5/11502304",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:-the-sugar-pourer/11740044",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/iconic-designs:/11653986",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/if-we-could-talk-to-trees/9080306",,,No,No,2018-01-24T05:57:50.184Z,1.001,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/in-defence-of-sacred-trees/11442292",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/in-search-of-sarah-lunds-jumper/11460094",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/introducing-the-haptic-teslasuit/11653442",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/invisible-women:-the-dangers-of-being-female-in-a-world-designe/11459874",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/is-pet-food-good-for-pets/11789694",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/italian-pastries-up-late/11760886",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/italys-pasta-making-nonnas/11653404",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/jane-austen-fashion/11611496",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental-chook/11550362",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-a-masterclass-on-eggs/11460066",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-christmas-turkeys-and-geese/11722636",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-many-ways-with-a-duck/11594130",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-omelette-a-la-francaise-via-fitzroy/11501624",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-preserving-with-salt/11678372",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-salt/11631892",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/kitchen-rudimental:-veg-friendly-christmas/11760888",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/laf-adelaide-modern/11653496",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/landmark-trust/11615742",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-brisbane-modern/11718204",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-canberra-modern/11760906",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-darwin-modern/11699772",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-hobart-modern/11740036",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-melbourne-modern/11789774",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-perth-modern/11678876",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%93-sydney-modern/11632306",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-%E2%80%94-colour/11547990",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found--budapest/11502338",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-ancient-places,-brisbane/11595760",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-bluestone/11571654",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-boyd/11460524",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-fake/11525376",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-rise/11484794",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lost-and-found-tokyo/11442060",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/lostandfound-sandstone/11615898",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/making-sweets-for-diwali/11631878",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/mediterranean-fortune-telling-with-coffee-grounds/11699582",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/meet-thatcher-wine-book-curator/11631870",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/memory-and-architecture/11615758",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/neighbourhood-street-parties/11789758",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/olia-hercules-on-the-brilliance-of-eastern-european-cuisine/11740004",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/palestinian-heritage-buildings/11705456",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/permaculture-design/11571938",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/sense-of-place:-colleen-wills,-quirindi/11631876",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/sense-of-place:-nicole-reed/11740010",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/sense-of-place:-rwr-mcdonald,-south-otago/11789766",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/the-art-of-stonewalling/11740026",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/the-rise-and-fall-of-french-cuisine/11438368",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/the-rise-of-the-plant-based-meat-industry/11653416",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/tim-flannery-on-life/11653418",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/truth-and-beauty-in-architecture:-what-would-a-more-beautiful-n/11501500",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/underland/11443168",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/urban-inequality-in-world-class-cities/11481660",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/what-makes-a-city-liveable/11760892",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/what-to-put-on-the-ultimate-bucket-list/11678384",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/why-are-hot-chips-so-delicious/11594136",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/why-is-on-demand-food-delivery-so-popular/11740034",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/6052188/podcast.xml","http://www.abc.net.au/radionational/programs/blueprintforliving/wildlife-sanctuary-run-by-butchers/11550556",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/0.0-a-better-way-to-count/8969164",,,No,No,2018-04-09T22:13:02Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/1.0-shoal-attack!/8996336",,,No,No,2018-04-11T21:01:48Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/10.0-1,-2,-3,-4!/11178594",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/11.0-dino-explosion!/11222312",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/11.1-the-hidden-extinction-bonus/11244558",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/12.0-the-tattoowierer/11244636",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/13.0-chiptune/11395270",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/13.1-electronic-music%E2%80%99s-origin-story/11422534",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/15.0-an-unusual-pattern/11521540",,,No,Yes,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/2.0-the-infinite-god/8996464",,,No,No,2018-04-12T08:09:42Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/2.1-smells-like-teen-multitrack-bonus/9010214",,,No,No,2018-04-22T22:52:21Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/3.0-phoenix-+-electron/9018766",,,Yes,No,2018-04-23T01:33:08Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/4.0-very-superstitious..-(friday-the-13th-special)/9042232",,,No,No,2018-05-06T06:00:15.006Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/5.0-give-an-inch,-take-a-millimetre../9053872",,,No,No,2018-05-06T13:03:31.767Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/6-1-slow-down-george-solo-son/9089060",,,No,No,2018-05-06T20:00:12.200Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/6.0-magical-mystery-chord/9088624",,,No,No,2018-05-06T19:37:37.498Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/7.0-the-sound-of-seizure/9107698",,,Yes,No,,,,
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/7.1-two-trains-bonus/9107756",,,No,No,2018-05-11T16:45:23.344Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/9.0-presenting..-soap-presents../9844782",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/9.1-six-degrees-(soap-presents..-undiscovered)/9844806",,,No,No,2018-07-05T22:29:35.230Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/9.2-wrong-number-(soap-presents..-twenty-thousand-hertz)/9844930",,,No,No,2018-07-05T22:11:01.341Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/9.3-zillions-(soap-presents..-the-allusionist)/9845008",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/9.4-remembering-maryam-mirzakhani-(soap-presents..-ockhams-raz/9845044",,,No,No,2018-07-05T13:51:17.710Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/a-tale-of-two-drugs-(science-friction-co-production)/9217002",,,No,No,2018-05-11T15:00:53.192Z,0.000,1,Yes
"http://www.abc.net.au/radionational/feed/8826774/podcast.xml","http://www.abc.net.au/radionational/programs/sum-of-all-parts/designing-the-labradoodle/10726844",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/03-08-17/11095896",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11186094",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11206800",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11228514",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11255652",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11278794",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11300842",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11321650",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11346840",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11374712",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11395730",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11418364",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11438816",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11461142",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11482490",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11506032",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11528724",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11551012",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11571480",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11589880",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11611914",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11635782",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11657166",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11682440",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11704414",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11726828",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11746972",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11770446",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/11798162",,,No,Yes,,0.000,0,No
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/15-feb/11095878",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/2017-07-13/11095910",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/2017-07-20/11095908",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/2017-07-27/11095906",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/3d-printed-organs-muscle-memory-that-op-shop-smell/11083124",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/a-whole-lotta-black-holes-rubbish-eating-volcanoes-and-weeing-in/11083020",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/animal-echolocation-salt-and-vinegar-sweats-peeing-when-you-get-/11083108",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/apple-burps-dogs-on-the-phone-the-munchies/11083072",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/asapargus-wee-sweating-underwater-and-an-infinite-cycle-of-yawni/11082998",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/bad-apples-and-the-strange-sounds-our-body-can-make/11083154",,,Yes,No,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/big-dinosaurs-sun-flames-four-seasons-in-one-day/11083130",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/black-holes-quantum-computing-and-oncoming-doom/11083088",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/blocking-phone-signals-vinegar-soothed-sunburn-and-popping-a-yaw/11083162",,,Yes,No,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/brown-rain-chinese-fusion-and-wax-wraps/11083066",,,No,Yes,,,,
"http://www.abc.net.au/science/k2/podcast/drk_rss.xml","http://www.abc.net.au/triplej/programs/dr-karl-podcast/brown-vs-white-rice-dairy-acne-and-smelly-food-farts/11083048",,,No,Yes,,,,
